payment_id,user_id,amount,payment_date,plan_type,valid_until,churn_status,renewed,transaction_type,subscription_length,overlapping_subscription,subscription_sequence
T87419138419,16561,7.99,2025-02-15,Standard,2025-03-17,active,True,payment,30,False,2
T87632173283,15789,4.99,2025-02-15,Student Plan,2025-03-17,active,True,payment,30,False,3
T96986401488,15779,4.99,2025-02-15,Student Plan,2025-03-17,active,True,payment,30,False,3
T80187694529,15887,12.99,2025-02-15,Premium,2025-04-16,active,True,payment,60,False,2
T79983663780,15760,7.99,2025-02-15,Standard,2025-03-17,active,True,payment,30,False,3
T75427222373,15733,7.99,2025-02-15,Standard,2025-03-17,active,True,payment,30,False,3
T77748602723,15762,7.99,2025-02-14,Standard,2025-03-16,active,True,payment,30,False,2
T54735887454,15720,7.99,2025-02-14,Standard,2025-03-16,active,True,payment,30,False,3
T80648974679,16496,7.99,2025-02-14,Standard,2025-03-16,active,True,payment,30,False,2
T67113551228,15848,7.99,2025-02-14,Standard,2025-03-16,active,True,payment,30,False,3
T99833171949,15755,7.99,2025-02-14,Standard,2025-03-16,active,True,payment,30,False,3
T86635813043,15764,7.99,2025-02-14,Standard,2025-03-16,churned,False,payment,30,False,3
T53212554995,15830,12.99,2025-02-14,Premium,2025-04-15,active,True,payment,60,False,2
T92107214221,15701,4.99,2025-02-14,Student Plan,2025-03-16,active,True,payment,30,False,3
T80996114195,15011,7.99,2025-02-14,Standard,2025-03-16,churned,False,payment,30,False,4
T99520446452,15096,7.99,2025-02-14,Standard,2025-03-16,active,True,payment,30,False,4
T95710839564,15706,4.99,2025-02-14,Student Plan,2025-03-16,active,True,payment,30,False,3
T96374088320,15842,12.99,2025-02-14,Premium,2025-04-15,active,True,payment,60,False,2
T88578591378,15840,12.99,2025-02-14,Premium,2025-04-15,active,True,payment,60,False,2
T89306074387,16474,4.99,2025-02-14,Student Plan,2025-03-16,churned,False,payment,30,False,2
T72464490292,15683,12.99,2025-02-14,Premium,2025-04-15,active,True,payment,60,False,3
T65084061635,15114,7.99,2025-02-14,Standard,2025-03-16,active,True,payment,30,False,4
T95865339291,15855,7.99,2025-02-14,Standard,2025-03-16,active,True,payment,30,False,2
T76934693404,15737,4.99,2025-02-14,Student Plan,2025-03-16,active,True,payment,30,False,3
T52353696976,16490,7.99,2025-02-14,Standard,2025-03-16,churned,False,payment,30,False,2
T51722937806,16431,4.99,2025-02-14,Student Plan,2025-03-16,churned,False,payment,30,False,2
T50294373132,16468,7.99,2025-02-14,Standard,2025-03-16,active,True,payment,30,False,2
T99318952660,16438,12.99,2025-02-14,Premium,2025-04-15,active,True,payment,60,False,2
T83522679084,15710,4.99,2025-02-14,Student Plan,2025-03-16,active,True,payment,30,False,3
T71849064151,15750,4.99,2025-02-14,Student Plan,2025-03-16,churned,False,payment,30,False,3
T52040846639,16433,7.99,2025-02-14,Standard,2025-03-16,active,True,payment,30,False,2
T81203209234,16515,7.99,2025-02-14,Standard,2025-03-16,active,True,payment,30,False,2
T73351714712,16480,7.99,2025-02-14,Standard,2025-03-16,active,True,payment,30,False,2
T59840304840,16528,4.99,2025-02-14,Student Plan,2025-03-16,active,True,payment,30,False,2
T58212362182,15785,12.99,2025-02-14,Premium,2025-04-15,active,True,payment,60,False,2
T79395229967,15735,12.99,2025-02-14,Premium,2025-04-15,active,True,payment,60,False,3
T92202010132,16541,7.99,2025-02-14,Standard,2025-03-16,active,True,payment,30,False,2
T71605538931,16509,4.99,2025-02-14,Student Plan,2025-03-16,active,True,payment,30,False,2
T82070179372,15639,4.99,2025-02-13,Student Plan,2025-03-15,active,True,payment,30,False,3
T88059748623,16485,4.99,2025-02-13,Student Plan,2025-03-15,active,True,payment,30,False,2
T65632182028,15688,3.141689,2025-02-13,Standard,2025-03-15,churned,False,payment,30,False,3
T60436753185,16505,4.99,2025-02-13,Student Plan,2025-03-15,active,True,payment,30,False,2
T74881290655,16513,3.141689,2025-02-13,Standard,2025-03-15,active,True,payment,30,False,2
T78677925919,16458,4.99,2025-02-13,Student Plan,2025-03-15,active,True,payment,30,False,2
T69743746630,15065,7.99,2025-02-13,Standard,2025-03-15,active,True,payment,30,False,4
T99852511965,15083,7.99,2025-02-13,Standard,2025-03-15,active,True,payment,30,False,4
T91154291723,16432,12.99,2025-02-13,Premium,2025-04-14,active,True,payment,60,False,2
T74060164978,15085,12.99,2025-02-13,Premium,2025-04-14,active,True,payment,60,False,3
T98906447339,15704,4.99,2025-02-13,Student Plan,2025-03-15,active,True,payment,30,False,3
T95618519247,15053,4.99,2025-02-13,Student Plan,2025-03-15,active,True,payment,30,False,4
T68130096143,16448,4.99,2025-02-13,Student Plan,2025-03-15,active,True,payment,30,False,2
T80716272106,16451,4.99,2025-02-13,Student Plan,2025-03-15,churned,False,payment,30,False,2
T56970339452,15825,7.99,2025-02-13,Standard,2025-03-15,churned,False,payment,30,False,2
T90478582199,15728,4.99,2025-02-13,Student Plan,2025-03-15,active,True,payment,30,False,3
T79845239129,15749,7.99,2025-02-13,Standard,2025-03-15,churned,False,payment,30,False,2
T57950220781,15748,12.99,2025-02-13,Premium,2025-04-14,active,True,payment,60,False,2
T50651087075,16495,4.99,2025-02-13,Student Plan,2025-03-15,active,True,payment,30,False,2
T95740067499,15127,7.99,2025-02-13,Standard,2025-03-15,active,True,payment,30,False,4
T59409752244,15122,4.99,2025-02-13,Student Plan,2025-03-15,active,True,payment,30,False,4
T69799990216,16422,12.99,2025-02-13,Premium,2025-04-14,active,True,payment,60,False,2
T96881384312,15806,7.99,2025-02-13,Standard,2025-03-15,active,True,payment,30,False,3
T64673779391,15690,12.99,2025-02-13,Premium,2025-04-14,active,True,payment,60,False,3
T63012985191,16442,7.99,2025-02-13,Standard,2025-03-15,active,True,payment,30,False,2
T53543110899,15171,4.99,2025-02-13,Student Plan,2025-03-15,active,True,payment,30,False,4
T88066631006,15783,12.99,2025-02-13,Premium,2025-04-14,active,True,payment,60,False,3
T72200501960,15136,7.99,2025-02-13,Standard,2025-03-15,active,True,payment,30,False,4
T98078056400,15712,2.8998217,2025-02-12,Premium,2025-04-13,active,True,payment,60,False,2
T53847750025,15722,7.99,2025-02-12,Standard,2025-03-14,active,True,payment,30,False,3
T93291227248,15184,12.99,2025-02-12,Premium,2025-04-13,active,True,payment,60,False,3
T85401593144,15719,12.99,2025-02-12,Premium,2025-04-13,active,True,payment,60,False,2
T50772674244,16457,4.99,2025-02-12,Student Plan,2025-03-14,active,True,payment,30,False,2
T93883672836,15101,7.99,2025-02-12,Standard,2025-03-14,active,True,payment,30,False,4
T87528699008,15709,4.99,2025-02-12,Student Plan,2025-03-14,active,True,payment,30,False,3
T68904081059,16472,12.99,2025-02-12,Premium,2025-04-13,active,True,payment,60,False,2
T56329570231,15088,7.99,2025-02-12,Standard,2025-03-14,active,True,payment,30,False,4
T79667400777,16473,4.99,2025-02-12,Student Plan,2025-03-14,churned,False,payment,30,False,2
T98060511818,15691,4.99,2025-02-12,Student Plan,2025-03-14,active,True,payment,30,False,3
T88937286383,15752,7.99,2025-02-12,Standard,2025-03-14,active,True,payment,30,False,3
T69219977748,15780,4.99,2025-02-12,Student Plan,2025-03-14,churned,False,payment,30,False,3
T50934027580,15651,4.99,2025-02-12,Student Plan,2025-03-14,churned,False,payment,30,False,3
T90093704490,15695,7.99,2025-02-12,Standard,2025-03-14,churned,False,payment,30,False,3
T61599567374,16475,4.99,2025-02-12,Student Plan,2025-03-14,active,True,payment,30,False,2
T79290344129,16417,7.99,2025-02-12,Standard,2025-03-14,active,True,payment,30,False,2
T55513538835,16498,7.99,2025-02-12,Standard,2025-03-14,churned,False,payment,30,False,2
T69399543648,15769,12.99,2025-02-12,Premium,2025-04-13,active,True,payment,60,False,2
T67940474544,15815,12.99,2025-02-12,Premium,2025-04-13,active,True,payment,60,False,2
T74533217684,16430,4.99,2025-02-12,Student Plan,2025-03-14,active,True,payment,30,False,2
T74783143074,16494,4.99,2025-02-12,Student Plan,2025-03-14,churned,False,payment,30,False,2
T76531652201,16413,7.99,2025-02-12,Standard,2025-03-14,active,True,payment,30,False,2
T99240777262,16487,4.99,2025-02-12,Student Plan,2025-03-14,active,True,payment,30,False,2
T97527189520,15768,4.99,2025-02-12,Student Plan,2025-03-14,churned,False,payment,30,False,3
T61232904580,15684,7.99,2025-02-12,Standard,2025-03-14,churned,False,payment,30,False,3
T93708390037,15698,4.99,2025-02-12,Student Plan,2025-03-14,churned,False,payment,30,False,3
T88394946833,16400,7.99,2025-02-12,Standard,2025-03-14,active,True,payment,30,False,2
T95893963979,16486,12.99,2025-02-12,Premium,2025-04-13,active,True,payment,60,False,2
T64005462015,15643,7.99,2025-02-12,Standard,2025-03-14,active,True,payment,30,False,3
T85471305839,15746,4.99,2025-02-12,Student Plan,2025-03-14,active,True,payment,30,False,3
T75113004872,15063,7.99,2025-02-11,Standard,2025-03-13,active,True,payment,30,False,4
T93809740397,16470,7.99,2025-02-11,Standard,2025-03-13,churned,False,payment,30,False,2
T67516467690,15775,12.99,2025-02-11,Premium,2025-04-12,active,True,payment,60,False,2
T89657578310,15715,12.99,2025-02-11,Premium,2025-04-12,active,True,payment,60,False,2
T78131209881,16436,4.99,2025-02-11,Student Plan,2025-03-13,active,True,payment,30,False,2
T86888719307,15721,12.99,2025-02-11,Premium,2025-04-12,active,True,payment,60,False,3
T84239889897,15666,7.99,2025-02-11,Standard,2025-03-13,churned,False,payment,30,False,3
T61592739461,15771,12.99,2025-02-11,Premium,2025-04-12,churned,False,payment,60,False,2
T84379420147,15144,7.99,2025-02-11,Standard,2025-03-13,churned,False,payment,30,False,3
T62240940912,15039,-1.0,2025-02-11,Student Plan,2025-03-13,active,True,refund/credit,30,False,4
T54744844775,15759,7.99,2025-02-11,Standard,2025-03-13,active,True,payment,30,False,2
T67340108603,15770,7.99,2025-02-11,Standard,2025-03-13,active,True,payment,30,False,2
T82518044328,16398,12.99,2025-02-11,Premium,2025-04-12,active,True,payment,60,False,2
T56614773568,16450,3.141689,2025-02-11,Student Plan,2025-03-13,active,True,payment,30,False,2
T57866882590,15741,7.99,2025-02-11,Standard,2025-03-13,churned,False,payment,30,False,2
T92447550570,16424,7.99,2025-02-11,Standard,2025-03-13,active,True,payment,30,False,2
T70001624162,16404,4.99,2025-02-11,Student Plan,2025-03-13,active,True,payment,30,False,2
T58103573145,16471,12.99,2025-02-11,Premium,2025-04-12,active,True,payment,60,False,2
T60114238522,15788,12.99,2025-02-11,Premium,2025-04-12,active,True,payment,60,False,2
T80927498409,16441,12.99,2025-02-10,Premium,2025-04-11,churned,False,payment,60,False,2
T67409960575,15670,12.99,2025-02-10,Premium,2025-04-11,active,True,payment,60,False,3
T76294235105,15113,7.99,2025-02-10,Standard,2025-03-12,active,True,payment,30,False,3
T97281669958,15108,12.99,2025-02-10,Premium,2025-04-11,active,True,payment,60,False,3
T95014202826,15675,12.99,2025-02-10,Premium,2025-04-11,active,True,payment,60,False,3
T91357060238,15676,12.99,2025-02-10,Premium,2025-04-11,active,True,payment,60,False,2
T81782435999,15089,7.99,2025-02-10,Standard,2025-03-12,churned,False,payment,30,False,4
T77316066274,15761,7.99,2025-02-10,Standard,2025-03-12,active,True,payment,30,False,2
T80724546284,16394,7.99,2025-02-10,Standard,2025-03-12,active,True,payment,30,False,2
T87113328189,16429,7.99,2025-02-10,Standard,2025-03-12,churned,False,payment,30,False,2
T61722793720,15685,7.99,2025-02-10,Standard,2025-03-12,active,True,payment,30,False,3
T58690488434,16439,7.99,2025-02-10,Standard,2025-03-12,churned,False,payment,30,False,2
T84378451466,15035,4.99,2025-02-10,Student Plan,2025-03-12,churned,False,payment,30,False,4
T50643057417,15022,7.99,2025-02-10,Standard,2025-03-12,churned,False,payment,30,False,4
T55440704702,15687,12.99,2025-02-10,Premium,2025-04-11,active,True,payment,60,False,3
T98627695237,16370,4.99,2025-02-10,Student Plan,2025-03-12,active,True,payment,30,False,2
T99449277773,16372,7.99,2025-02-10,Standard,2025-03-12,active,True,payment,30,False,2
T82580694094,15754,12.99,2025-02-10,Premium,2025-04-11,active,True,payment,60,False,2
T97913046234,16378,4.99,2025-02-10,Student Plan,2025-03-12,active,True,payment,30,False,2
T62460592852,16379,12.99,2025-02-10,Premium,2025-04-11,churned,False,payment,60,False,2
T79533455612,15671,12.99,2025-02-10,Premium,2025-04-11,active,True,payment,60,False,2
T79323940779,16428,7.99,2025-02-10,Standard,2025-03-12,active,True,payment,30,False,2
T72422709407,15734,12.99,2025-02-10,Premium,2025-04-11,active,True,payment,60,False,2
T76040421878,15693,12.99,2025-02-10,Premium,2025-04-11,active,True,payment,60,False,2
T60411039931,16435,7.99,2025-02-10,Standard,2025-03-12,active,True,payment,30,False,2
T99839291081,16423,4.99,2025-02-10,Student Plan,2025-03-12,churned,False,payment,30,False,2
T50655315429,15692,12.99,2025-02-10,Premium,2025-04-11,active,True,payment,60,False,2
T51062810379,15731,12.99,2025-02-10,Premium,2025-04-11,active,True,payment,60,False,2
T94697108870,16437,4.99,2025-02-10,Student Plan,2025-03-12,churned,False,payment,30,False,2
T76422010787,16388,7.99,2025-02-10,Standard,2025-03-12,active,True,payment,30,False,2
T56366524793,16418,12.99,2025-02-09,Premium,2025-04-10,active,True,payment,60,False,2
T74970636911,15650,12.99,2025-02-09,Premium,2025-04-10,active,True,payment,60,False,2
T99675817014,16359,4.99,2025-02-09,Student Plan,2025-03-11,churned,False,payment,30,False,2
T98980880747,16369,4.99,2025-02-09,Student Plan,2025-03-11,active,True,payment,30,False,2
T67237232555,16416,7.99,2025-02-09,Standard,2025-03-11,churned,False,payment,30,False,2
T75043643369,16403,4.99,2025-02-09,Student Plan,2025-03-11,active,True,payment,30,False,2
T64978311446,16401,4.99,2025-02-09,Student Plan,2025-03-11,churned,False,payment,30,False,2
T73328007954,16414,7.99,2025-02-09,Standard,2025-03-11,active,True,payment,30,False,2
T87586495932,16333,12.99,2025-02-09,Premium,2025-04-10,active,True,payment,60,False,2
T72454133378,15673,12.99,2025-02-09,Premium,2025-04-10,active,True,payment,60,False,2
T93844222112,15624,7.99,2025-02-09,Standard,2025-03-11,active,True,payment,30,False,3
T90843801399,15609,7.99,2025-02-09,Standard,2025-03-11,churned,False,payment,30,False,3
T50401803509,16415,7.99,2025-02-09,Standard,2025-03-11,active,True,payment,30,False,2
T55497832520,15672,12.99,2025-02-09,Premium,2025-04-10,churned,False,payment,60,False,2
T98620565568,15602,7.99,2025-02-09,Standard,2025-03-11,active,True,payment,30,False,3
T83167495590,15732,12.99,2025-02-09,Premium,2025-04-10,active,True,payment,60,False,2
T81063929605,16393,4.99,2025-02-09,Student Plan,2025-03-11,active,True,payment,30,False,2
T87035600775,15680,12.99,2025-02-09,Premium,2025-04-10,active,True,payment,60,False,2
T51535816057,15642,7.99,2025-02-09,Standard,2025-03-11,churned,False,payment,30,False,3
T57943538039,15047,4.99,2025-02-09,Student Plan,2025-03-11,active,True,payment,30,False,4
T74584343528,15055,12.99,2025-02-09,Premium,2025-04-10,active,True,payment,60,False,4
T79705421788,15584,12.99,2025-02-08,Premium,2025-04-09,active,True,payment,60,False,3
T76585709827,16361,7.99,2025-02-08,Standard,2025-03-10,churned,False,payment,30,False,2
T99098467599,16406,12.99,2025-02-08,Premium,2025-04-09,active,True,payment,60,False,2
T73179071675,15044,12.99,2025-02-08,Premium,2025-04-09,active,True,payment,60,False,3
T79435759864,15622,7.99,2025-02-08,Standard,2025-03-10,churned,False,payment,30,False,3
T66075858433,16305,7.99,2025-02-08,Standard,2025-03-10,churned,False,payment,30,False,2
T80046698579,16335,12.99,2025-02-08,Premium,2025-04-09,active,True,payment,60,False,2
T83263533886,16327,7.99,2025-02-08,Standard,2025-03-10,churned,False,payment,30,False,2
T77593628124,16310,4.99,2025-02-08,Student Plan,2025-03-10,churned,False,payment,30,False,2
T50076504423,16324,7.99,2025-02-08,Standard,2025-03-10,churned,False,payment,30,False,2
T75752236974,15632,12.99,2025-02-08,Premium,2025-04-09,active,True,payment,60,False,3
T55967058409,15646,12.99,2025-02-08,Premium,2025-04-09,active,True,payment,60,False,2
T75256160417,16386,4.99,2025-02-08,Student Plan,2025-03-10,churned,False,payment,30,False,2
T87903824387,15677,12.99,2025-02-08,Premium,2025-04-09,active,True,payment,60,False,2
T87794014427,15664,12.99,2025-02-08,Premium,2025-04-09,churned,False,payment,60,False,2
T66340077589,15045,7.99,2025-02-07,Standard,2025-03-09,churned,False,payment,30,False,3
T70337784006,16384,12.99,2025-02-07,Premium,2025-04-08,active,True,payment,60,False,2
T80655395255,15638,12.99,2025-02-07,Premium,2025-04-08,active,True,payment,60,False,2
T79910655998,15703,12.99,2025-02-07,Premium,2025-04-08,active,True,payment,60,False,2
T87814036068,15087,7.99,2025-02-07,Standard,2025-03-09,churned,False,payment,30,False,4
T67175758511,15025,12.99,2025-02-07,Premium,2025-04-08,active,True,payment,60,False,3
T81277074466,15054,7.99,2025-02-07,Standard,2025-03-09,churned,False,payment,30,False,3
T84175216965,15707,12.99,2025-02-07,Premium,2025-04-08,active,True,payment,60,False,2
T73712388120,15681,12.99,2025-02-07,Premium,2025-04-08,active,True,payment,60,False,2
T62164507272,16357,7.99,2025-02-07,Standard,2025-03-09,churned,False,payment,30,False,2
T93799801847,16362,12.99,2025-02-07,Premium,2025-04-08,active,True,payment,60,False,2
T68952269996,16374,3.141689,2025-02-07,Standard,2025-03-09,churned,False,payment,30,False,2
T67015166798,15640,12.99,2025-02-06,Premium,2025-04-07,active,True,payment,60,False,2
T70032282048,16251,7.99,2025-02-06,Standard,2025-03-08,churned,False,payment,30,False,2
T65295715675,15644,4.99,2025-02-06,Student Plan,2025-03-08,churned,False,payment,30,False,3
T57794564287,16290,12.99,2025-02-06,Premium,2025-04-07,active,True,payment,60,False,2
T94446074853,16365,12.99,2025-02-06,Premium,2025-04-07,active,True,payment,60,False,2
T66019150888,15619,7.99,2025-02-06,Standard,2025-03-08,churned,False,payment,30,False,3
T85343563447,15060,12.99,2025-02-06,Premium,2025-04-07,active,True,payment,60,False,3
T64351292831,15610,12.99,2025-02-06,Premium,2025-04-07,active,True,payment,60,False,2
T68061224044,16272,7.99,2025-02-06,Standard,2025-03-08,churned,False,payment,30,False,2
T94226142042,15652,12.99,2025-02-06,Premium,2025-04-07,active,True,payment,60,False,2
T59575766106,15553,12.99,2025-02-05,Premium,2025-04-06,active,True,payment,60,False,3
T76339663589,15531,12.99,2025-02-05,Premium,2025-04-06,active,True,payment,60,False,3
T74077640122,16345,7.99,2025-02-05,Standard,2025-03-07,churned,False,payment,30,False,2
T73914384444,15588,12.99,2025-02-05,Premium,2025-04-06,active,True,payment,60,False,2
T92575390981,15577,12.99,2025-02-05,Premium,2025-04-06,active,True,payment,60,False,2
T92194985208,15576,12.99,2025-02-05,Premium,2025-04-06,active,True,payment,60,False,2
T56718582466,15579,12.99,2025-02-05,Premium,2025-04-06,active,True,payment,60,False,2
T96668702544,15572,12.99,2025-02-05,Premium,2025-04-06,active,True,payment,60,False,2
T87160844158,16322,7.99,2025-02-05,Standard,2025-03-07,churned,False,payment,30,False,2
T98954535877,16321,12.99,2025-02-05,Premium,2025-04-06,churned,False,payment,60,False,2
T53927638403,16328,4.99,2025-02-05,Student Plan,2025-03-07,churned,False,payment,30,False,2
T77064223856,16289,12.99,2025-02-05,Premium,2025-04-06,active,True,payment,60,False,2
T69796436306,16262,4.99,2025-02-04,Student Plan,2025-03-06,churned,False,payment,30,False,2
T71424604753,16239,4.99,2025-02-04,Student Plan,2025-03-06,churned,False,payment,30,False,2
T52877456614,16245,7.99,2025-02-04,Standard,2025-03-06,churned,False,payment,30,False,2
T93437076158,15634,12.99,2025-02-04,Premium,2025-04-05,churned,False,payment,60,False,2
T72672197238,15561,-1.0,2025-02-04,Premium,2025-04-05,active,True,refund/credit,60,False,2
T89593236775,15566,12.99,2025-02-04,Premium,2025-04-05,active,True,payment,60,False,2
T67304417954,15568,12.99,2025-02-04,Premium,2025-04-05,active,True,payment,60,False,2
T55658925768,15589,12.99,2025-02-04,Premium,2025-04-05,active,True,payment,60,False,2
T86366660486,15600,12.99,2025-02-04,Premium,2025-04-05,active,True,payment,60,False,2
T79592631380,15620,12.99,2025-02-04,Premium,2025-04-05,active,True,payment,60,False,2
T65471250664,15625,12.99,2025-02-04,Premium,2025-04-05,active,True,payment,60,False,2
T93798875377,15596,12.99,2025-02-03,Premium,2025-04-04,active,True,payment,60,False,2
T84002831406,15608,12.99,2025-02-03,Premium,2025-04-04,active,True,payment,60,False,2
T83881537497,15618,12.99,2025-02-03,Premium,2025-04-04,active,True,payment,60,False,2
T69721834164,15506,7.99,2025-02-03,Standard,2025-03-05,churned,False,payment,30,False,3
T70308278492,16232,12.99,2025-02-03,Premium,2025-04-04,active,True,payment,60,False,2
T56286993827,16187,7.99,2025-02-03,Standard,2025-03-05,churned,False,payment,30,False,2
T68530227315,15494,4.99,2025-02-03,Student Plan,2025-03-05,churned,False,payment,30,False,3
T90688317195,15543,12.99,2025-02-03,Premium,2025-04-04,active,True,payment,60,False,3
T61802042951,16268,4.99,2025-02-03,Student Plan,2025-03-05,churned,False,payment,30,False,2
T58656057227,15537,12.99,2025-02-03,Premium,2025-04-04,active,True,payment,60,False,2
T63841850950,16276,7.99,2025-02-03,Standard,2025-03-05,churned,False,payment,30,False,2
T63986635471,16166,4.99,2025-02-02,Student Plan,2025-03-04,churned,False,payment,30,False,2
T95912804185,15601,12.99,2025-02-02,Premium,2025-04-03,churned,False,payment,60,False,2
T89667636082,16211,7.99,2025-02-02,Standard,2025-03-04,churned,False,payment,30,False,2
T87706010344,15542,7.99,2025-02-02,Standard,2025-03-04,churned,False,payment,30,False,3
T87757664032,16220,12.99,2025-02-02,Premium,2025-04-03,churned,False,payment,60,False,2
T57276048007,16162,4.99,2025-02-02,Student Plan,2025-03-04,churned,False,payment,30,False,2
T97139380151,15593,12.99,2025-02-02,Premium,2025-04-03,active,True,payment,60,False,2
T86922031091,15587,12.99,2025-02-02,Premium,2025-04-03,active,True,payment,60,False,2
T95617163611,15556,12.99,2025-02-02,Premium,2025-04-03,active,True,payment,60,False,2
T65185907779,16261,7.99,2025-02-02,Standard,2025-03-04,churned,False,payment,30,False,2
T71673643700,15472,12.99,2025-02-02,Premium,2025-04-03,active,True,payment,60,False,3
T71475680300,15545,12.99,2025-02-02,Premium,2025-04-03,active,True,payment,60,False,2
T86410150723,16248,7.99,2025-02-02,Standard,2025-03-04,churned,False,payment,30,False,2
T89058280293,16270,4.99,2025-02-02,Student Plan,2025-03-04,churned,False,payment,30,False,2
T72340370263,15503,3.141689,2025-02-02,Student Plan,2025-03-04,churned,False,payment,30,False,3
T86267269825,16203,12.99,2025-02-01,Premium,2025-04-02,active,True,payment,60,False,2
T98962140154,16126,7.99,2025-02-01,Standard,2025-03-03,churned,False,payment,30,False,2
T81883635239,16226,7.99,2025-02-01,Standard,2025-03-03,churned,False,payment,30,False,2
T77430619823,15574,12.99,2025-02-01,Premium,2025-04-02,active,True,payment,60,False,2
T61010082033,15582,12.99,2025-02-01,Premium,2025-04-02,active,True,payment,60,False,2
T86584617561,15530,7.99,2025-02-01,Standard,2025-03-03,churned,False,payment,30,False,3
T60979350178,15512,12.99,2025-02-01,Premium,2025-04-02,active,True,payment,60,False,2
T52323389217,15495,12.99,2025-02-01,Premium,2025-04-02,active,True,payment,60,False,2
T78533297920,15509,3.141689,2025-02-01,Premium,2025-04-02,active,True,payment,60,False,2
T52158787356,15501,12.99,2025-01-31,Premium,2025-04-01,churned,False,payment,60,False,2
T99311765771,16154,12.99,2025-01-31,Premium,2025-04-01,active,True,payment,60,False,2
T57158404744,15544,12.99,2025-01-31,Premium,2025-04-01,active,True,payment,60,False,2
T71365098396,15453,7.99,2025-01-31,Standard,2025-03-02,churned,False,payment,30,False,3
T97699021485,15534,12.99,2025-01-31,Premium,2025-04-01,active,True,payment,60,False,2
T82366427395,15468,12.99,2025-01-31,Premium,2025-04-01,active,True,payment,60,False,2
T64511384308,16131,12.99,2025-01-31,Premium,2025-04-01,active,True,payment,60,False,2
T63277461748,15510,12.99,2025-01-31,Premium,2025-04-01,active,True,payment,60,False,2
T80548643530,16207,7.99,2025-01-31,Standard,2025-03-02,churned,False,payment,30,False,2
T61016260147,16147,7.99,2025-01-31,Standard,2025-03-02,churned,False,payment,30,False,2
T61268709442,16105,4.99,2025-01-30,Student Plan,2025-03-01,churned,False,payment,30,False,2
T90377719076,16977,4.99,2025-01-30,Student Plan,2025-03-01,churned,False,payment,30,False,1
T74880547848,15463,12.99,2025-01-30,Premium,2025-03-31,active,True,payment,60,False,2
T98363950635,16111,7.99,2025-01-30,Standard,2025-03-01,churned,False,payment,30,False,2
T98187965927,16970,12.99,2025-01-30,Premium,2025-03-31,active,True,payment,60,False,1
T92571598423,16980,12.99,2025-01-30,Premium,2025-03-31,active,True,payment,60,False,1
T95435884967,16968,4.99,2025-01-30,Student Plan,2025-03-01,churned,False,payment,30,False,1
T73053209871,17000,12.99,2025-01-30,Premium,2025-03-31,active,True,payment,60,False,1
T76064618749,15445,12.99,2025-01-30,Premium,2025-03-31,active,True,payment,60,False,3
T51063460200,16192,12.99,2025-01-30,Premium,2025-03-31,active,True,payment,60,False,2
T78807195141,16986,12.99,2025-01-30,Premium,2025-03-31,churned,False,payment,60,False,1
T58939075602,16987,4.99,2025-01-30,Student Plan,2025-03-01,churned,False,payment,30,False,1
T78581393876,16988,12.99,2025-01-30,Premium,2025-03-31,active,True,payment,60,False,1
T59741883942,16989,12.99,2025-01-30,Premium,2025-03-31,active,True,payment,60,False,1
T79673343414,15523,12.99,2025-01-30,Premium,2025-03-31,churned,False,payment,60,False,3
T76585322059,16984,4.99,2025-01-30,Student Plan,2025-03-01,churned,False,payment,30,False,1
T51511982222,16994,7.99,2025-01-30,Standard,2025-03-01,churned,False,payment,30,False,1
T61215960241,16997,7.99,2025-01-30,Standard,2025-03-01,churned,False,payment,30,False,1
T81983567783,16999,12.99,2025-01-30,Premium,2025-03-31,churned,False,payment,60,False,1
T81087817856,16190,12.99,2025-01-30,Premium,2025-03-31,active,True,payment,60,False,2
T86267811796,16985,7.99,2025-01-30,Standard,2025-03-01,churned,False,payment,30,False,1
T54633363409,16177,12.99,2025-01-30,Premium,2025-03-31,active,True,payment,60,False,2
T79713007784,16982,7.99,2025-01-30,Standard,2025-03-01,churned,False,payment,30,False,1
T78160764194,16138,12.99,2025-01-30,Premium,2025-03-31,churned,False,payment,60,False,2
T78612551072,15454,12.99,2025-01-30,Premium,2025-03-31,active,True,payment,60,False,2
T52992718701,16089,12.99,2025-01-29,Premium,2025-03-30,active,True,payment,60,False,2
T82543643713,15335,12.99,2025-01-29,Premium,2025-03-30,active,True,payment,60,False,3
T83257657806,15457,12.99,2025-01-29,Premium,2025-03-30,active,True,payment,60,False,3
T64679125991,15452,12.99,2025-01-29,Premium,2025-03-30,active,True,payment,60,False,2
T79671046049,16107,12.99,2025-01-29,Premium,2025-03-30,active,True,payment,60,False,2
T63359342741,16946,4.99,2025-01-29,Student Plan,2025-02-28,churned,False,payment,30,False,1
T67021331843,15446,12.99,2025-01-29,Premium,2025-03-30,active,True,payment,60,False,2
T66555497564,15461,7.99,2025-01-29,Standard,2025-02-28,churned,False,payment,30,False,3
T85242371335,15455,12.99,2025-01-29,Premium,2025-03-30,active,True,payment,60,False,3
T87362181927,16947,7.99,2025-01-29,Standard,2025-02-28,churned,False,payment,30,False,1
T72951058969,16962,7.99,2025-01-29,Standard,2025-02-28,churned,False,payment,30,False,1
T64016668078,16954,4.99,2025-01-29,Student Plan,2025-02-28,churned,False,payment,30,False,1
T67377146565,16164,7.99,2025-01-29,Standard,2025-02-28,churned,False,payment,30,False,2
